pais_iso3,pais_iso2,pais_nome,grupo_unidade,donor_pool,ano,periodo_2009,pos_2009,n_votacoes,n_votos_pais,n_votos_china,n_pares_validos,n_convergentes_china,n_divergentes_china,taxa_convergencia_china,china_principal_destino_paper,donor_nunca_china_principal,abs_distance_china,gpi,abs_distance_usa,perc_trade_with_us,perc_trade_with_china,pci_cur,exachange_rate,distance_us,us_power_gap,hog_left,CA_GDP,latin_america,govdef_GDP,inst_parliamentary,inst_military_exec,us_trade_agreement
GRC,GR,Greece,Donor pool,1,2006,1997-2008,0,111,111,108,108,61,47,0.5648148148148148,0,1,1.8730641000000001,-0.06110930160733824,1.7916550000000002,0.049372089635106003,-0.28742102429961963,0.34024810001424866,-0.14787766686623338,0.054603816080058154,0.1415118807569523,0,-0.518959152298815,FALSE,-0.40535001779414337,1,0,0
GRC,GR,Greece,Donor pool,1,2007,1997-2008,0,94,94,93,93,56,37,0.6021505376344086,0,1,1.6494170000000001,-0.0630880720027813,1.7233450000000001,0.034654955168798345,-0.26027542326329184,0.45852070155173996,-0.1479171527657711,0.054603816080058154,0.06801652416854245,0,-0.696657797934693,FALSE,-0.4637779288461496,1,0,0
GRC,GR,Greece,Donor pool,1,2008,1997-2008,0,99,99,97,97,55,42,0.5670103092783505,0,1,1.6109946000000002,-0.05963746175436515,1.7923644999999997,0.009787340646699392,-0.28751226403833835,0.5541755111401944,-0.1479465776115626,0.054603816080058154,0.048602122704929175,0,-0.6945785784876404,FALSE,-0.7870161416692573,1,0,0
GRC,GR,Greece,Donor pool,1,2009,2009-2016,1,84,84,83,83,48,35,0.5783132530120482,0,1,1.5740034,-0.06346099788935758,1.6094469,-0.01935880221740544,-0.2368787827935311,0.4874573375346265,-0.1479246729694513,0.054603816080058154,-0.06120334032428356,1,-0.5588967036968289,FALSE,-1.145094410782408,1,0,0
GRC,GR,Greece,Donor pool,1,2010,2009-2016,1,88,85,87,84,69,15,0.8214285714285714,0,1,0.49818490000000004,-0.071942338866483,2.8853608,-0.019212136735813512,-0.19235507831658502,0.4059862287571989,-0.14790258126936834,0.054603816080058154,-0.006360435207645571,1,-0.4163431445588629,FALSE,-0.7740369437317354,1,0,0
GRC,GR,Greece,Donor pool,1,2011,2009-2016,1,99,98,96,96,56,40,0.5833333333333334,0,1,1.6178766,-0.07728683529722147,1.6241543999999997,-0.08531648621945986,-0.20354748600004394,0.37224293664537544,-0.1479238116910051,0.054603816080058154,-0.07601264336621283,0,-0.38504900130606495,FALSE,-0.6590779675764052,1,0,0
GRC,GR,Greece,Donor pool,1,2012,2009-2016,1,92,91,90,89,48,41,0.5393258426966292,0,1,1.7337276,-0.08007784166776366,1.6781981000000001,-0.09631347062292138,-0.22493307820185812,0.2582107527459549,-0.14788836905963662,0.054603816080058154,-0.16412436718572634,0,-0.09904522705887403,FALSE,-0.5779154148175287,1,0,0
GRC,GR,Greece,Donor pool,1,2013,2009-2016,1,61,60,61,60,31,29,0.5166666666666667,0,1,1.4235302,-0.08145970584238425,1.7362786,-0.18911095799371097,-0.22842839741030757,0.2567120146617627,-0.1479033879389956,0.054603816080058154,-0.2532575601767398,0,0.022210138068572294,FALSE,-1.1838039138469962,1,0,0
GRC,GR,Greece,Donor pool,1,2014,2009-2016,1,80,80,78,78,41,37,0.5256410256410257,0,1,1.7173976,-0.08251806379493311,1.7766777999999999,-0.20570669806812544,-0.24586402304190802,0.2538139494161475,-0.14790351624137238,0.054603816080058154,-0.36048267121058464,0,0.037705396292022006,FALSE,-0.21827582694617412,1,0,0
GRC,GR,Greece,Donor pool,1,2015,2009-2016,1,78,78,77,77,38,39,0.4935064935064935,0,1,1.0534454,-0.08319561904465196,1.7334117999999998,-0.24527051778442957,0.024617079242108444,0.15113798476722703,-0.14781564444716924,0.054603816080058154,-0.37226626382992994,1,0.034940592056693254,FALSE,-0.3184023781631203,1,0,0
GRC,GR,Greece,Donor pool,1,2016,2009-2016,1,114,114,113,113,60,53,0.5309734513274337,0,1,1.2154489000000002,-0.08268365111171964,1.766225,-0.259969994590899,0.0023281101968142116,0.14933109765326988,-0.14781438759232315,0.054603816080058154,-0.4855877242306683,1,-0.017520733283369103,FALSE,0.08226311227997926,1,0,0
GTM,GT,Guatemala,Donor pool,1,1997,1997-2008,0,88,81,82,76,56,20,0.7368421052631579,0,1,1.16292228,-0.11043603411134215,3.05311272,0.9089365683361844,-0.35833047148702823,-0.3291024284529237,-0.1447613739543462,-0.7098886518317818,0.410685092069761,0,-0.09621765729244147,TRUE,0.1053552352216144,0,0,0
GTM,GT,Guatemala,Donor pool,1,1998,1997-2008,0,84,75,78,69,51,18,0.7391304347826086,0,1,0.396454479,-0.11014880879107115,2.8424476210000003,0.8743762598803966,-0.3584339016948528,-0.3260833188750253,-0.14456655721323183,-0.7098886518317818,0.42692395035170194,0,-0.19338806204141762,TRUE,0.05435148800949653,0,0,0
GTM,GT,Guatemala,Donor pool,1,1999,1997-2008,0,94,87,89,82,53,29,0.6463414634146342,0,1,0.7694082999999999,-0.11014759875606478,2.5783681,0.9587054408565769,-0.3584428879751225,-0.3301255176845134,-0.14398044844443686,-0.7098886518317818,0.4001394596087433,0,-0.20652907765851347,TRUE,0.017631830951372558,0,0,0
GTM,GT,Guatemala,Donor pool,1,2000,1997-2008,0,77,74,76,73,52,21,0.7123287671232876,0,1,0.7764695100000001,-0.10998633707136911,2.62364809,0.9830350796027558,-0.3443643310852431,-0.3287937839284896,-0.14375714415205146,-0.7098886518317818,0.37473249381122226,0,-0.19793343682934605,TRUE,0.0030936067287564723,0,0,0
GTM,GT,Guatemala,Donor pool,1,2001,1997-2008,0,85,79,83,78,61,17,0.782051282051282,0,1,0.548959698,-0.10972616344910258,2.676875602,0.9925368171263363,-0.3589429180305926,-0.3320638777808476,-0.14370069938974905,-0.7098886518317818,0.2909811933255265,0,-0.27181366408441376,TRUE,0.008446645031334387,0,0,0
GTM,GT,Guatemala,Donor pool,1,2002,1997-2008,0,105,97,101,93,61,32,0.6559139784946236,0,1,0.5517091599999999,-0.11003345003903481,2.69989444,1.0444824918613709,-0.3590042647608434,-0.3281952010111154,-0.14372255226633132,-0.7098886518317818,0.2796390570909783,0,-0.23032014137146276,TRUE,0.08882730439968263,0,0,0
GTM,GT,Guatemala,Donor pool,1,2003,1997-2008,0,91,91,89,89,65,24,0.7303370786516854,0,1,1.0705356,-0.11008929285886666,2.7851576000000002,1.0771612450191455,-0.35657753407144804,-0.3266314964076041,-0.14365204954462976,-0.7098886518317818,0.3351078512635594,0,-0.16411915497838833,TRUE,-0.04618433161629579,0,0,0
GTM,GT,Guatemala,Donor pool,1,2004,1997-2008,0,90,90,88,88,65,23,0.7386363636363636,0,1,0.8589340200000001,-0.11065454815898498,2.7872329799999997,1.046942722646435,-0.28946511595473273,-0.32315318004409505,-0.14364870830254411,-0.7098886518317818,0.32666277325327386,0,-0.17073603731947154,TRUE,0.08032628229579483,0,0,0
GTM,GT,Guatemala,Donor pool,1,2005,1997-2008,0,99,99,97,97,73,24,0.7525773195876289,0,1,0.72960706,-0.11159392956995391,2.8897933399999998,0.9298671601166565,-0.14174811800980852,-0.31711267988509906,-0.1438335693350159,-0.7098886518317818,0.19698298230016667,0,-0.15422871553531411,TRUE,0.02353154147901307,0,0,0
GTM,GT,Guatemala,Donor pool,1,2006,1997-2008,0,111,109,108,106,87,19,0.8207547169811321,0,1,0.8225768,-0.111552335913013,2.8421423000000003,1.0210588955204885,-0.25931901756961473,-0.3118625830762749,-0.1438520898413753,-0.7098886518317818,0.1841447144965896,0,-0.18074442489229212,TRUE,0.003576740273435792,0,0,1
GTM,GT,Guatemala,Donor pool,1,2007,1997-2008,0,94,94,93,93,78,15,0.8387096774193549,0,1,0.4906016000000001,-0.11150462716657654,2.8821604,0.8866937900814361,-0.24751194524928544,-0.3049952084763985,-0.14381028956717565,-0.7098886518317818,0.10893664277274534,0,-0.1913296569702027,TRUE,0.04637819424814847,0,0,1
GTM,GT,Guatemala,Donor pool,1,2008,1997-2008,0,99,98,97,96,73,23,0.7604166666666666,0,1,0.4870449,-0.11149226747004164,2.9163142,0.8567235519621773,-0.337989810415792,-0.2960545680693075,-0.14387728741021208,-0.7098886518317818,0.09242814033267838,1,-0.12184856223416735,TRUE,0.033919398033024586,0,0,1
GTM,GT,Guatemala,Donor pool,1,2009,2009-2016,1,84,84,83,83,70,13,0.8433734939759037,0,1,0.4263842,-0.11139289238885482,2.7570661000000003,0.8463822615831892,-0.3251608324520216,-0.3005040675001073,-0.14352150969553634,-0.7098886518317818,-0.020692841359453675,1,0.10692543600433785,TRUE,-0.1032922531739623,0,0,1
GTM,GT,Guatemala,Donor pool,1,2010,2009-2016,1,88,88,87,87,71,16,0.8160919540229885,0,1,0.6669720000000001,-0.1111985736376172,2.7165737,0.7735710699292123,-0.3169614715607819,-0.29481447015184825,-0.14358289386742148,-0.7098886518317818,0.026817674580521055,1,-0.005589356595642557,TRUE,-0.11732885949664375,0,0,1
GTM,GT,Guatemala,Donor pool,1,2011,2009-2016,1,99,98,96,96,80,16,0.8333333333333334,0,1,0.5457869,-0.11132433894399847,2.6962441,0.8139520394667039,-0.3432901252876988,-0.2841259277480157,-0.14374397880062062,-0.7098886518317818,-0.04724523764093704,1,-0.08590035549482934,TRUE,-0.07161399231939353,0,0,1
GTM,GT,Guatemala,Donor pool,1,2012,2009-2016,1,92,92,90,90,67,23,0.7444444444444445,0,1,0.7272235,-0.11094947887763709,2.6847022000000003,0.7876461605181982,-0.27683613487888953,-0.2806690323796277,-0.14371547818799613,-0.7098886518317818,-0.13803265017157154,0,-0.10507861048474813,TRUE,-0.03664039430747242,0,0,1
GTM,GT,Guatemala,Donor pool,1,2013,2009-2016,1,61,61,61,61,50,11,0.819672131147541,0,1,0.34250499999999995,-0.11083240567549886,2.8173038,0.7399509264520457,-0.13586920368244643,-0.2760395449035844,-0.1437017514448061,-0.7098886518317818,-0.2284326969284045,0,-0.13210197653617883,TRUE,0.13039291400228914,0,0,1
GTM,GT,Guatemala,Donor pool,1,2014,2009-2016,1,80,79,78,77,62,15,0.8051948051948052,0,1,0.6668882,-0.11067292916800213,2.8271872,0.6851358738570107,-0.29899619590115684,-0.2688402562651221,-0.14377543546862329,-0.7098886518317818,-0.33668708256422736,0,-0.08211825186447436,TRUE,-0.0036763038731921966,0,0,1
GTM,GT,Guatemala,Donor pool,1,2015,2009-2016,1,78,78,77,77,56,21,0.7272727272727273,0,1,0.0071330000000000005,-0.11085614574408784,2.7939902,0.7069742764334879,-0.10081905415117981,-0.2628348446086211,-0.14382122512377016,-0.7098886518317818,-0.3488884743658418,0,0.0290920426095628,TRUE,0.04284163109148634,0,0,1
GTM,GT,Guatemala,Donor pool,1,2016,2009-2016,1,114,114,113,113,73,40,0.6460176991150443,0,1,0.42946392,-0.1108714195188025,2.5522099799999998,0.6920733004634216,-0.2419154345767801,-0.2579381147033642,-0.14385368308005975,-0.7098886518317818,-0.4617643269959113,0,0.1485823028846717,TRUE,0.09331392727387477,0,0,1
GUY,GY,Guyana,Donor pool,1,1997,1997-2008,0,88,87,82,81,66,15,0.8148148148148148,0,1,0.7694946,-0.11669932550189216,3.4465404,0.04595519172090418,-0.35964244319554817,-0.3483698593317928,-0.06412467979345489,-0.56048987458342725,0.4159786249468303,1,-0.35920652223175453,TRUE,0.02012902604054617,0,0,0
GUY,GY,Guyana,Donor pool,1,1998,1997-2008,0,84,81,78,75,57,18,0.76,0,1,0.0751542,-0.11673287460477826,3.3140563000000003,0.1687778930928856,-0.31431356767826707,-0.3496369793672203,-0.0593230305238927,-0.56048987458342725,0.4324885914766916,1,-0.3227379303041895,TRUE,-0.06400023475744486,0,0,0
GUY,GY,Guyana,Donor pool,1,1999,1997-2008,0,94,91,89,86,66,20,0.7674418604651163,0,1,0.22407459999999996,-0.11674320239897287,3.1237018,0.14327186301027006,-0.2857161905669312,-0.35054486802064894,-0.04307224238319055,-0.56048987458342725,0.4057138521366928,1,-0.2889864526727665,TRUE,0.12662427150423194,0,0,0
GUY,GY,Guyana,Donor pool,1,2000,1997-2008,0,77,74,76,73,60,13,0.821917808219178,0,1,0.26694640000000003,-0.11674283355958949,3.1331712,0.09445261635841545,-0.26496651403544214,-0.3498688038794324,-0.04044912829854593,-0.56048987458342725,0.38044286780853576,1,-0.5274875784273222,TRUE,-0.029669954267142022,0,0,0
GUY,GY,Guyana,Donor pool,1,2001,1997-2008,0,85,77,83,77,66,11,0.8571428571428571,0,1,0.1063539,-0.11673409407109163,3.1194814,0.12089584421335417,-0.29825787759595684,-0.3498753255408748,-0.037556408162736414,-0.56048987458342725,0.2969040713834903,1,-0.5940039787015836,TRUE,-0.15391105077981856,0,0,0
GUY,GY,Guyana,Donor pool,1,2002,1997-2008,0,105,104,101,101,73,28,0.7227722772277227,0,1,0.046618599999999955,-0.1167433956520713,3.2049849999999998,0.11976965019896771,-0.25710478294543926,-0.34930839696002436,-0.03557847565208631,-0.56048987458342725,0.2853100877825322,1,-0.36768248684792765,TRUE,-0.04229900275326852,0,0,0
GUY,GY,Guyana,Donor pool,1,2003,1997-2008,0,91,90,89,88,76,12,0.8636363636363636,0,1,0.3186432,-0.11678827556518256,3.5370500000000002,0.13263251742523244,-0.3469070964090373,-0.34863616347560017,-0.03367792549981487,-0.56048987458342725,0.34076961645818293,1,-0.22826253586115364,TRUE,-0.24943161046079942,0,0,0
GUY,GY,Guyana,Donor pool,1,2004,1997-2008,0,90,88,88,87,77,10,0.8850574712643678,0,1,0.1752884,-0.11677886367495156,3.4708786,0.030943920689122214,-0.3429425056922478,-0.34688568282806015,-0.031058261584014934,-0.56048987458342725,0.3318388481812625,1,-0.04034080765310924,TRUE,-0.08220600289764969,0,0,0
GUY,GY,Guyana,Donor pool,1,2005,1997-2008,0,99,97,97,95,80,15,0.8421052631578947,0,1,0.11123340000000004,-0.11687440821215576,3.508167,0.06011492115885664,-0.2015397357662761,-0.3453941729581909,-0.030131151927266245,-0.56048987458342725,0.201445873383493,1,-0.5348662359733164,TRUE,-0.39924972619584387,0,0,0
GUY,GY,Guyana,Donor pool,1,2006,1997-2008,0,111,111,108,108,92,16,0.8518518518518519,0,1,0.4050745,-0.11693662571617718,3.2596446,0.08018896655717404,0.011679550517290058,-0.2851067920631896,-0.02994582857216942,-0.56048987458342725,0.18869534344157568,1,-0.31417765070088743,TRUE,-0.3665807038995893,0,0,0
GUY,GY,Guyana,Donor pool,1,2007,1997-2008,0,94,94,93,93,82,11,0.8817204301075269,0,1,0.15108100000000008,-0.11692529779491682,3.2216810000000002,-0.003164545854938004,-0.052020153119024484,-0.27121638928241715,-0.028669266099559176,-0.56048987458342725,0.113518019623609,1,-0.23174704808083438,TRUE,-0.12319674388858765,0,0,0
GUY,GY,Guyana,Donor pool,1,2008,1997-2008,0,99,90,97,88,76,12,0.8636363636363636,0,1,0.112977,-0.11690029256702418,3.2903821,-0.0432035996323672,-0.12108975382721335,-0.25944196319865326,-0.02790825742862922,-0.56048987458342725,0.0969988295862692,1,-0.4782009419040223,TRUE,-0.0731505895432505,0,0,0
GUY,GY,Guyana,Donor pool,1,2009,2009-2016,1,84,82,83,81,73,8,0.9012345679012346,0,1,0.09744870000000005,-0.11686118855076458,3.0860016000000003,0.003369594494443885,-0.18080385203713525,-0.25355970377226916,-0.02772096254847779,-0.56048987458342725,-0.016071212936050135,1,-0.29760213410915304,TRUE,-0.04924096242946808,0,0,0
GUY,GY,Guyana,Donor pool,1,2010,2009-2016,1,88,86,87,85,75,10,0.8823529411764706,0,1,0.05889260000000007,-0.11686949699152284,3.3246531,0.18218158760099706,-0.15308820464569667,-0.24260946409446665,-0.027906778784838555,-0.56048987458342725,0.03161055700373532,1,-0.2917684345714259,TRUE,0.004444730486277673,0,0,0
GUY,GY,Guyana,Donor pool,1,2011,2009-2016,1,99,92,96,90,77,13,0.8555555555555555,0,1,0.12512619999999997,-0.1168618754204616,3.1169048,0.2641637983113556,-0.21913515136004086,-0.23186991262100748,-0.027681039166129743,-0.56048987458342725,-0.04256508952578547,1,-0.44912214979055787,TRUE,-0.01760729120953199,0,0,0
GUY,GY,Guyana,Donor pool,1,2012,2009-2016,1,92,90,90,88,71,17,0.8068181818181818,0,1,0.14452279999999995,-0.11683022902589499,3.2674029000000004,0.2916142010568572,-0.14617801449485296,-0.2172597047522916,-0.027479450729335574,-0.56048987458342725,-0.13306242887568837,1,-0.39173673506031526,TRUE,-0.1174108102470942,0,0,0
GUY,GY,Guyana,Donor pool,1,2013,2009-2016,1,61,59,61,59,52,7,0.8813559322033898,0,1,0.2239234,-0.11686894188142723,3.3837322,0.23392482250872665,-0.18356069621105947,-0.21395329993143428,-0.026866799318735174,-0.56048987458342725,-0.22333081025618037,1,-0.4954450977512878,TRUE,-0.0283927162983649,0,0,0
GUY,GY,Guyana,Donor pool,1,2014,2009-2016,1,80,80,78,78,68,10,0.8717948717948718,0,1,0.07053960000000004,-0.1168266121889075,3.4235358,0.2867250720519539,-0.02269005571025602,-0.21642834332401975,-0.026242811639073372,-0.56048987458342725,-0.3314861871635483,1,-0.4083602253063965,TRUE,-0.17074110787207597,0,0,0
GUY,GY,Guyana,Donor pool,1,2015,2009-2016,1,78,77,77,76,59,17,0.7763157894736842,0,1,0.4952305,-0.1168920975026298,3.2820877,0.28478128944035014,0.1359808370370919,-0.21149943863648638,-0.02621274588199666,-0.56048987458342725,-0.34378708164979227,1,0.047332074133229915,TRUE,0.10419504246213425,0,0,0
GUY,GY,Guyana,Donor pool,1,2016,2009-2016,1,114,109,113,108,83,25,0.7685185185185185,0,1,0.09728519999999996,-0.11686762799623897,3.0789590999999996,0.19765142710448397,-0.0956977463184608,-0.20472697129512166,-0.02621274588199666,-0.56048987458342725,-0.4566965240255811,1,0.036084544478423915,TRUE,-0.10945291323082196,0,0,0
HRV,HR,Croatia,Donor pool,1,1997,1997-2008,0,88,85,82,79,40,39,0.5063291139240507,0,1,2.3674030000000004,-0.10035474877990923,1.848632,-0.34831119645221936,-0.30916826563672406,-0.22059136095853624,-0.14470500011765763,-0.09330641349148211,0.4021647132437701,0,-0.4628541698784623,FALSE,0.24345298408107457,0,0,0
HRV,HR,Croatia,Donor pool,1,1998,1997-2008,0,84,81,78,75,42,33,0.56,0,1,1.3866197,-0.10218706309186139,1.8522824000000002,-0.3492292563247074,-0.35669207536399455,-0.20937849714989598,-0.1445851098554496,-0.09330641349148211,0.42019493840101707,0,-0.18967768676199737,FALSE,0.0751957997610733,0,0,0
HRV,HR,Croatia,Donor pool,1,1999,1997-2008,0,94,91,89,86,44,42,0.5116279069767442,0,1,1.5657761,-0.10406001711799334,1.7820003,-0.3340220457220806,-0.3371734801828289,-0.22241300904120945,-0.14414242923862064,-0.09330641349148211,0.3949944309754603,0,-0.24539431471272602,FALSE,-0.41108801602943834,0,0,0
HRV,HR,Croatia,Donor pool,1,2000,1997-2008,0,77,77,76,76,40,36,0.5263157894736842,0,1,1.8120856,-0.10566497650770255,1.588032,-0.15651350137234085,-0.3466982489406219,-0.23168096152974607,-0.14345283497186503,-0.09330641349148211,0.3710802185471409,1,0.0201311056156026,FALSE,-0.5230904453778167,0,0,0
HRV,HR,Croatia,Donor pool,1,2001,1997-2008,0,85,83,83,82,47,35,0.573170731707317,0,1,1.4446972,-0.10568903620168672,1.7811381000000002,-0.1552215112398871,-0.34847187197577156,-0.21959766543764325,-0.1434150558694541,-0.09330641349148211,0.2875691429385128,1,-0.021462594341156587,FALSE,-0.24508070302735768,1,0,0
HRV,HR,Croatia,Donor pool,1,2002,1997-2008,0,105,105,101,101,50,51,0.49504950495049505,0,1,1.4801061,-0.1045879594228643,1.7714975,-0.19031241352312003,-0.35020893621835925,-0.19447983320236767,-0.14369295721086112,-0.09330641349148211,0.2750367031829415,1,-0.24917002185583476,FALSE,-0.12300644796755676,1,0,0
HRV,HR,Croatia,Donor pool,1,2003,1997-2008,0,91,91,89,89,48,41,0.5393258426966292,0,1,1.9715002,-0.10520796069040324,1.8841930000000002,-0.20148938540309239,-0.350619389843142,-0.13657305673578776,-0.14438301877834264,-0.09330641349148211,0.3309823059701306,0,-0.3871072258312689,FALSE,-0.19658758562295375,1,0,0
HRV,HR,Croatia,Donor pool,1,2004,1997-2008,0,90,90,88,88,49,39,0.5568181818181818,0,1,1.7771307,-0.10551799097037645,1.8690362999999999,-0.2705163293901853,-0.34428149266526126,-0.09164530840762444,-0.1447796668481381,-0.09330641349148211,0.32232151996368985,0,-0.22595977466021713,FALSE,-0.27580789733499006,1,0,0
HRV,HR,Croatia,Donor pool,1,2005,1997-2008,0,99,99,97,97,54,43,0.5567010309278351,0,1,1.7041997,-0.10655885041429689,1.9152007,-0.29066476286290477,-0.3245702292751907,-0.07035325609308053,-0.1448300021007381,-0.09330641349148211,0.1927274949873251,0,-0.29850752076965725,FALSE,-0.0435466657536371,1,0,0
HRV,HR,Croatia,Donor pool,1,2006,1997-2008,0,111,111,108,108,62,46,0.5740740740740741,0,1,1.8266694,-0.10629369633608825,1.8380497000000002,-0.33335000922011443,-0.32584010920078954,-0.039271784728102235,-0.14489591629502846,-0.09330641349148211,0.17970028109036026,0,-0.3324058338925838,FALSE,0.023155803071012775,1,0,0
HRV,HR,Croatia,Donor pool,1,2007,1997-2008,0,94,94,93,93,58,35,0.6236559139784946,0,1,1.5953581,-0.10635860021739578,1.7774039000000001,-0.33277010278044633,-0.3291222925740709,0.026983445833313878,-0.14517582804982138,-0.09330641349148211,0.10458738594543629,0,-0.332985876641297,FALSE,-0.024377253443757907,1,0,0
HRV,HR,Croatia,Donor pool,1,2008,1997-2008,0,99,98,97,96,53,43,0.5520833333333334,0,1,1.636533,-0.10568045764604511,1.7668260999999998,-0.33288947462723467,-0.33119773280610665,0.08964197036126566,-0.14542985663793992,-0.09330641349148211,0.08751618518637648,0,-0.4966752351009755,FALSE,-0.01932796782823899,1,0,0
HRV,HR,Croatia,Donor pool,1,2009,2009-2016,1,84,83,83,82,47,35,0.573170731707317,0,1,1.563018,-0.10640037342414294,1.6204323,-0.34585003787828916,-0.3046745040575029,0.04810697485967891,-0.1452234931674642,-0.09330641349148211,-0.024912358164781483,0,-0.2560749266690101,FALSE,-0.3701625382369438,1,0,0
HRV,HR,Croatia,Donor pool,1,2010,2009-2016,1,88,87,87,86,48,38,0.5581395348837209,0,1,1.8320502,-0.10810931079276274,1.5514955000000001,-0.3424514644379408,-0.31771531443484746,0.026217441952043827,-0.14509688330712575,-0.09330641349148211,0.024206728766979286,0,-0.020564803509257327,FALSE,-0.4057557648816811,1,0,0
HRV,HR,Croatia,Donor pool,1,2011,2009-2016,1,99,92,96,90,52,38,0.5777777777777777,0,1,1.7230467,-0.10855764343745916,1.5189842999999996,-0.33883160199269247,-0.30660742764171295,0.05448107094877529,-0.14518805106156443,-0.09330641349148211,-0.04958355989220649,1,0.004533290809842833,FALSE,-0.4696812742861085,1,0,0
HRV,HR,Croatia,Donor pool,1,2012,2009-2016,1,92,91,90,89,43,46,0.48314606741573035,0,1,1.834736,-0.10873251992464267,1.5771897000000001,-0.3298164632241145,-0.2792777916176793,0.01969410257198904,-0.14488852391397328,-0.09330641349148211,-0.1399063527303406,1,-0.0014080850792200605,FALSE,-0.275204749725072,1,0,0
HRV,HR,Croatia,Donor pool,1,2013,2009-2016,1,61,59,61,59,29,30,0.4915254237288136,0,1,1.4733635999999999,-0.10897963090400757,1.6864452,-0.33019471505123327,-0.26752596449219457,0.03812428277800427,-0.1449745287371762,-0.09330641349148211,-0.22999860270463762,1,0.03878580296595855,FALSE,-0.3531052578189667,1,0,0
HRV,HR,Croatia,Donor pool,1,2014,2009-2016,1,80,78,78,76,39,37,0.5131578947368421,0,1,1.7682605,-0.10788888523257593,1.7258149,-0.3317664826167068,-0.27688414922781446,0.03964597089998659,-0.1449489273507202,-0.09330641349148211,-0.3390400671508327,1,0.11252527687326767,FALSE,-0.25066582841617224,1,0,0
HRV,HR,Croatia,Donor pool,1,2015,2009-2016,1,78,77,77,76,34,42,0.4473684210526316,0,1,1.2684841999999998,-0.10935269440595327,1.518373,-0.3023333033602429,-0.25237607327215367,-0.01627474847578517,-0.14429232768937397,-0.09330641349148211,-0.35015914318695,1,0.2732655500410325,FALSE,-0.09722244527215095,1,0,0
HRV,HR,Croatia,Donor pool,1,2016,2009-2016,1,114,114,113,113,56,57,0.49557522123893805,0,1,1.5938049,-0.10931836539888151,1.3878689999999998,-0.3207140213412333,-0.22186268208029514,-5.124316454148526e-4,-0.14432326895143932,-0.09330641349148211,-0.46307691849629656,0,0.21435735866958633,FALSE,0.06549613950406534,1,0,0
HTI,HT,Haiti,Donor pool,1,1997,1997-2008,0,88,71,82,66,51,15,0.7727272727272727,0,1,0.9159113000000001,-0.11540184273228678,3.3001237000000003,1.6277930456753353,-0.3598699114800156,-0.364758469152475,-0.13849829378648382,-0.810780946734701,0.4148820341497461,1,0.01912411023934603,TRUE,0.1995415910423287,0,0,0
HTI,HT,Haiti,Donor pool,1,1998,1997-2008,0,84,75,78,70,54,16,0.7714285714285715,0,1,0.001954100000000014,-0.11539738081675703,3.2408562,1.775701847260856,-0.35992996725897497,-0.3635756012589351,-0.13843254342592543,-0.810780946734701,0.43135987498671974,1,0.13809898258188905,TRUE,0.18549846872625836,0,0,0
HTI,HT,Haiti,Donor pool,1,1999,1997-2008,0,94,88,89,84,63,21,0.75,0,1,0.27687219999999996,-0.11538317199868682,3.0709042,1.8542489970084994,-0.35992996725897497,-0.3622762733346904,-0.13833067965518633,-0.810780946734701,0.4045643980894823,1,0.01849884716295349,TRUE,0.03351724455198343,0,0,0
HTI,HT,Haiti,Donor pool,1,2000,1997-2008,0,77,67,76,66,52,14,0.7878787878787878,0,1,0.33272320000000005,-0.11545918203122392,3.0673944,1.8689822921701045,-0.35952798411362663,-0.3531364719144828,-0.13582717306676884,-0.810780946734701,0.3793579667326648,1,0.005730175453150563,TRUE,0.04971510571514212,0,0,0
HTI,HT,Haiti,Donor pool,1,2001,1997-2008,0,85,76,83,76,61,15,0.8026315789473685,0,1,0.11317250000000001,-0.1154906122627745,3.1126628,1.799260239122666,-0.3584726832614873,-0.3552457950764591,-0.13389995803813887,-0.810780946734701,0.29585312046584716,1,-0.016277300009586916,TRUE,0.03316735326197425,0,0,0
HTI,HT,Haiti,Donor pool,1,2002,1997-2008,0,105,100,101,97,74,23,0.7628865979381443,0,1,0.2900575000000001,-0.11550983184264445,3.5416611,1.8264107108108856,-0.3597404029702348,-0.3560642531246296,-0.13104830476920862,-0.810780946734701,0.2842675192392554,1,0.018868128236131522,TRUE,0.011303851336858083,0,0,0
HTI,HT,Haiti,Donor pool,1,2003,1997-2008,0,91,80,89,78,71,7,0.9102564102564102,0,1,0.15577530000000006,-0.11549522782644366,3.6999179,1.8289843019968064,-0.35907998544974706,-0.3602363661743771,-0.1232905853350322,-0.810780946734701,0.3396767740068539,1,0.04864108429742978,TRUE,-0.02644502288304716,0,0,0
HTI,HT,Haiti,Donor pool,1,2004,1997-2008,0,90,79,88,78,46,32,0.5897435897435898,0,1,1.2744146,-0.11557590560391351,2.3717524,1.705630454100828,-0.3580835638232105,-0.35717459683508257,-0.12566512461202772,-0.810780946734701,0.33082214662584963,0,0.040968326971652314,TRUE,0.05090471338297133,0,0,0
HTI,HT,Haiti,Donor pool,1,2005,1997-2008,0,99,79,97,77,61,16,0.7922077922077922,0,1,0.5771761,-0.1159069654144244,3.0422243,1.7050783395214244,-0.35932154117222664,-0.3544516409804921,-0.12442512407154843,-0.810780946734701,0.20062822177874687,0,0.1018199784740176,TRUE,0.09540368173681688,0,0,0
