rcid,data,ano,periodo_2009,pos_2009,sessao,simbolo_resolucao,tema,voto_importante,voto_brasil,voto_china,convergente
4036,1997-03-05,1997,1997-2008,0,51,R/51/223,Palestinian conflict,0,yes,yes,1
4037,1997-05-04,1997,1997-2008,0,51,R/51/229,Sem codificacao tematica,0,yes,no,0
4038,1997-06-06,1997,1997-2008,0,51,R/51/233,Palestinian conflict,0,yes,yes,1
4042,1997-11-03,1997,1997-2008,0,52,R/52/22,Sem codificacao tematica,0,yes,yes,1
4043,1997-11-03,1997,1997-2008,0,52,R/52/24,Sem codificacao tematica,0,yes,yes,1
4039,1997-11-04,1997,1997-2008,0,52,R/52/10,Economic development,1,yes,yes,1
4040,1997-11-04,1997,1997-2008,0,52,R/52/11,Sem codificacao tematica,1,yes,abstain,0
4044,1997-11-04,1997,1997-2008,0,52,R/52/26,Sem codificacao tematica,0,yes,yes,1
4041,1997-11-05,1997,1997-2008,0,52,R/52/14,Sem codificacao tematica,0,yes,yes,1
6014,1997-11-25,1997,1997-2008,0,52,R/52/22,Sem codificacao tematica,,yes,yes,1
4045,1997-12-03,1997,1997-2008,0,52,R/52/33,Arms control and disarmament,0,abstain,yes,0
4046,1997-12-03,1997,1997-2008,0,52,R/52/35,Nuclear weapons and nuclear material,0,yes,yes,1
4047,1997-12-03,1997,1997-2008,0,52,R/52/36,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4048,1997-12-03,1997,1997-2008,0,52,R/52/37,Arms control and disarmament,0,yes,yes,1
4049,1997-12-03,1997,1997-2008,0,52,R/52/38A,Arms control and disarmament,0,yes,abstain,0
4050,1997-12-03,1997,1997-2008,0,52,R/52/38B,Arms control and disarmament; Colonialism,0,yes,abstain,0
4051,1997-12-03,1997,1997-2008,0,52,R/52/38E,Arms control and disarmament,0,yes,yes,1
4052,1997-12-03,1997,1997-2008,0,52,R/52/38H,Arms control and disarmament,1,yes,yes,1
4053,1997-12-03,1997,1997-2008,0,52,R/52/38J,Arms control and disarmament,0,yes,yes,1
4054,1997-12-03,1997,1997-2008,0,52,R/52/38K,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4055,1997-12-03,1997,1997-2008,0,52,R/52/38L,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4056,1997-12-03,1997,1997-2008,0,52,R/52/38M,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4057,1997-12-03,1997,1997-2008,0,52,R/52/38N,Nuclear weapons and nuclear material,0,yes,yes,1
4058,1997-12-03,1997,1997-2008,0,52,R/52/38O,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4059,1997-12-03,1997,1997-2008,0,52,R/52/38Q,Arms control and disarmament,0,yes,yes,1
4060,1997-12-03,1997,1997-2008,0,52,R/52/38R,Arms control and disarmament; Colonialism,0,yes,yes,1
4061,1997-12-03,1997,1997-2008,0,52,R/52/39C,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4062,1997-12-03,1997,1997-2008,0,52,R/52/40C,Arms control and disarmament,0,yes,yes,1
4063,1997-12-03,1997,1997-2008,0,52,R/52/41,Arms control and disarmament; Nuclear weapons and nuclear material; Palestinian conflict,0,yes,yes,1
4064,1997-12-03,1997,1997-2008,0,52,R/52/44,Sem codificacao tematica,0,yes,yes,1
4065,1997-12-03,1997,1997-2008,0,52,R/52/49,Human rights; Palestinian conflict,0,yes,yes,1
4066,1997-12-03,1997,1997-2008,0,52,R/52/50,Human rights; Palestinian conflict,0,yes,yes,1
4067,1997-12-03,1997,1997-2008,0,52,R/52/51,Human rights; Palestinian conflict,0,yes,yes,1
4068,1997-12-03,1997,1997-2008,0,52,R/52/52,Palestinian conflict,0,yes,yes,1
4069,1997-12-03,1997,1997-2008,0,52,R/52/53,Arms control and disarmament; Palestinian conflict,0,yes,yes,1
4070,1997-12-03,1997,1997-2008,0,52,R/52/54,Palestinian conflict,0,abstain,yes,0
4103,1997-12-03,1997,1997-2008,0,52,R/52/169F,Sem codificacao tematica,0,yes,yes,1
4071,1997-12-04,1997,1997-2008,0,52,R/52/57,Palestinian conflict,0,yes,yes,1
4072,1997-12-04,1997,1997-2008,0,52,R/52/59,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4073,1997-12-04,1997,1997-2008,0,52,R/52/60,Palestinian conflict,0,yes,yes,1
4074,1997-12-04,1997,1997-2008,0,52,R/52/61,Palestinian conflict,0,yes,yes,1
4075,1997-12-04,1997,1997-2008,0,52,R/52/62,Palestinian conflict,0,yes,yes,1
4076,1997-12-04,1997,1997-2008,0,52,R/52/63,Palestinian conflict,0,yes,yes,1
4077,1997-12-04,1997,1997-2008,0,52,R/52/64,Colonialism; Palestinian conflict,0,yes,yes,1
4078,1997-12-04,1997,1997-2008,0,52,R/52/65,Colonialism; Palestinian conflict,0,yes,yes,1
4079,1997-12-04,1997,1997-2008,0,52,R/52/66,Palestinian conflict,0,yes,yes,1
4080,1997-12-04,1997,1997-2008,0,52,R/52/67,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4081,1997-12-04,1997,1997-2008,0,52,R/52/68,Palestinian conflict,0,yes,yes,1
4082,1997-12-04,1997,1997-2008,0,52,R/52/71,Colonialism,0,yes,yes,1
4083,1997-12-04,1997,1997-2008,0,52,R/52/72,Colonialism; Economic development,0,yes,yes,1
4084,1997-12-04,1997,1997-2008,0,52,R/52/73,Colonialism,0,yes,yes,1
4085,1997-12-04,1997,1997-2008,0,52,R/52/78,Colonialism,0,yes,yes,1
4086,1997-12-04,1997,1997-2008,0,52,R/52/79,Colonialism,0,yes,yes,1
4104,1997-12-05,1997,1997-2008,0,52,R/52/181,Economic development,1,yes,yes,1
4105,1997-12-05,1997,1997-2008,0,52,R/52/207,Palestinian conflict,0,yes,yes,1
4087,1997-12-06,1997,1997-2008,0,52,R/52/112,Human rights,0,yes,yes,1
4088,1997-12-06,1997,1997-2008,0,52,R/52/114,Colonialism; Human rights; Palestinian conflict,1,yes,yes,1
4089,1997-12-06,1997,1997-2008,0,52,R/52/119,Sem codificacao tematica,0,yes,yes,1
4090,1997-12-06,1997,1997-2008,0,52,R/52/120,Human rights,0,yes,yes,1
4091,1997-12-06,1997,1997-2008,0,52,R/52/121,Human rights,0,yes,yes,1
4092,1997-12-06,1997,1997-2008,0,52,R/52/129,Sem codificacao tematica,1,yes,abstain,0
4093,1997-12-06,1997,1997-2008,0,52,R/52/131,Human rights,0,yes,yes,1
4094,1997-12-06,1997,1997-2008,0,52,R/52/133,Human rights,0,yes,yes,1
4095,1997-12-06,1997,1997-2008,0,52,R/52/136,Economic development; Human rights,1,yes,yes,1
4096,1997-12-06,1997,1997-2008,0,52,R/52/139,Human rights,0,yes,abstain,0
4097,1997-12-06,1997,1997-2008,0,52,R/52/140,Human rights,1,yes,no,0
4098,1997-12-06,1997,1997-2008,0,52,R/52/141,Human rights,1,yes,abstain,0
4099,1997-12-06,1997,1997-2008,0,52,R/52/142,Human rights,1,yes,no,0
4100,1997-12-06,1997,1997-2008,0,52,R/52/143,Human rights,0,abstain,no,0
4101,1997-12-06,1997,1997-2008,0,52,R/52/144,Human rights,0,yes,no,0
4102,1997-12-06,1997,1997-2008,0,52,R/52/147,Human rights,1,yes,abstain,0
6018,1997-12-09,1997,1997-2008,0,52,R/52/38K,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
6019,1997-12-09,1997,1997-2008,0,52,R/52/38K,Sem codificacao tematica,,yes,yes,1
6020,1997-12-09,1997,1997-2008,0,52,R/52/38N,Nuclear weapons and nuclear material,,yes,yes,1
6021,1997-12-09,1997,1997-2008,0,52,R/52/38O,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
6022,1997-12-09,1997,1997-2008,0,52,R/52/38O,Sem codificacao tematica,,yes,yes,1
6023,1997-12-09,1997,1997-2008,0,52,R/52/38R,Sem codificacao tematica,,yes,abstain,0
6024,1997-12-09,1997,1997-2008,0,52,R/52/38R,Sem codificacao tematica,,yes,abstain,0
6025,1997-12-09,1997,1997-2008,0,52,R/52/41,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
6026,1997-12-09,1997,1997-2008,0,52,R/52/44,Sem codificacao tematica,,yes,yes,1
6027,1997-12-09,1997,1997-2008,0,52,,Sem codificacao tematica,,abstain,abstain,1
6028,1997-12-12,1997,1997-2008,0,52,R/52/118,Human rights,,yes,abstain,0
4106,1998-06-06,1998,1997-2008,0,52,R/52/237,Palestinian conflict,0,yes,yes,1
6029,1998-06-26,1998,1997-2008,0,52,R/52/237,Palestinian conflict,,yes,yes,1
4107,1998-07-03,1998,1997-2008,0,52,R/52/250,Human rights; Palestinian conflict,0,yes,yes,1
4109,1998-10-02,1998,1997-2008,0,53,R/53/10,Economic development,1,abstain,yes,0
4108,1998-10-04,1998,1997-2008,0,53,R/53/4,Economic development,1,yes,yes,1
4110,1998-11-02,1998,1997-2008,0,53,R/53/21,Sem codificacao tematica,1,yes,abstain,0
4111,1998-11-03,1998,1997-2008,0,53,R/53/32,Sem codificacao tematica,0,yes,yes,1
4112,1998-11-04,1998,1997-2008,0,53,R/53/34,Sem codificacao tematica,0,yes,yes,1
4167,1998-12-03,1998,1997-2008,0,53,R/53/196,Colonialism; Palestinian conflict,0,yes,yes,1
4113,1998-12-04,1998,1997-2008,0,53,R/53/37,Arms control and disarmament; Palestinian conflict,0,yes,yes,1
4114,1998-12-04,1998,1997-2008,0,53,R/53/38,Palestinian conflict,0,abstain,yes,0
4115,1998-12-04,1998,1997-2008,0,53,R/53/39,Human rights; Palestinian conflict,0,yes,yes,1
4116,1998-12-04,1998,1997-2008,0,53,R/53/40,Human rights; Palestinian conflict,0,yes,yes,1
4118,1998-12-04,1998,1997-2008,0,53,R/53/42,Palestinian conflict,0,yes,yes,1
4158,1998-12-04,1998,1997-2008,0,53,R/53/135,Sem codificacao tematica,0,yes,yes,1
4159,1998-12-04,1998,1997-2008,0,53,R/53/136,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4160,1998-12-04,1998,1997-2008,0,53,R/53/141,Human rights,0,yes,yes,1
4161,1998-12-04,1998,1997-2008,0,53,R/53/143,Sem codificacao tematica,0,yes,yes,1
4162,1998-12-04,1998,1997-2008,0,53,R/53/155,Economic development; Human rights,1,yes,yes,1
4163,1998-12-04,1998,1997-2008,0,53,R/53/157,Human rights,1,yes,abstain,0
4164,1998-12-04,1998,1997-2008,0,53,R/53/158,Human rights,1,yes,no,0
4165,1998-12-04,1998,1997-2008,0,53,R/53/163,Human rights,1,yes,abstain,0
4166,1998-12-04,1998,1997-2008,0,53,R/53/164,Human rights,1,yes,abstain,0
6031,1998-12-04,1998,1997-2008,0,53,R/53/77F,Nuclear weapons and nuclear material,,yes,yes,1
6032,1998-12-04,1998,1997-2008,0,53,R/53/77Q,Nuclear weapons and nuclear material,,yes,yes,1
6033,1998-12-04,1998,1997-2008,0,53,R/53/77Q,Sem codificacao tematica,,yes,yes,1
6034,1998-12-04,1998,1997-2008,0,53,R/53/77S,Arms control and disarmament; Economic development,,yes,yes,1
6035,1998-12-04,1998,1997-2008,0,53,R/53/77S,Sem codificacao tematica,,yes,abstain,0
6036,1998-12-04,1998,1997-2008,0,53,R/53/77U,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
6037,1998-12-04,1998,1997-2008,0,53,R/53/77U,Sem codificacao tematica,,yes,yes,1
6038,1998-12-04,1998,1997-2008,0,53,R/53/77V,Sem codificacao tematica,,yes,abstain,0
6039,1998-12-04,1998,1997-2008,0,53,R/53/77V,Sem codificacao tematica,,yes,abstain,0
6040,1998-12-04,1998,1997-2008,0,53,R/53/77W,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
6041,1998-12-04,1998,1997-2008,0,53,R/53/77Y,Nuclear weapons and nuclear material,,yes,yes,1
6044,1998-12-04,1998,1997-2008,0,53,R/53/80,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
4119,1998-12-05,1998,1997-2008,0,53,R/53/46,Palestinian conflict,0,yes,yes,1
4120,1998-12-05,1998,1997-2008,0,53,R/53/48,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4121,1998-12-05,1998,1997-2008,0,53,R/53/49,Palestinian conflict,0,yes,yes,1
4122,1998-12-05,1998,1997-2008,0,53,R/53/50,Palestinian conflict,0,yes,yes,1
4123,1998-12-05,1998,1997-2008,0,53,R/53/51,Palestinian conflict,0,yes,yes,1
4124,1998-12-05,1998,1997-2008,0,53,R/53/52,Palestinian conflict,0,yes,yes,1
4125,1998-12-05,1998,1997-2008,0,53,R/53/53,Colonialism; Palestinian conflict,0,yes,yes,1
4126,1998-12-05,1998,1997-2008,0,53,R/53/54,Colonialism; Palestinian conflict,0,yes,yes,1
4127,1998-12-05,1998,1997-2008,0,53,R/53/55,Colonialism; Palestinian conflict,0,yes,yes,1
4128,1998-12-05,1998,1997-2008,0,53,R/53/56,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4129,1998-12-05,1998,1997-2008,0,53,R/53/57,Palestinian conflict,0,yes,yes,1
4130,1998-12-05,1998,1997-2008,0,53,R/53/60,Colonialism,0,yes,yes,1
4131,1998-12-05,1998,1997-2008,0,53,R/53/61,Colonialism; Economic development,0,yes,yes,1
4132,1998-12-05,1998,1997-2008,0,53,R/53/62,Colonialism,0,yes,yes,1
4133,1998-12-05,1998,1997-2008,0,53,R/53/68,Colonialism,0,yes,yes,1
4134,1998-12-05,1998,1997-2008,0,53,R/53/69,Colonialism,0,yes,yes,1
4135,1998-12-06,1998,1997-2008,0,53,R/53/71,Sem codificacao tematica,0,yes,abstain,0
4136,1998-12-06,1998,1997-2008,0,53,R/53/73,Arms control and disarmament,0,abstain,yes,0
4137,1998-12-06,1998,1997-2008,0,53,R/53/75,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4138,1998-12-06,1998,1997-2008,0,53,R/53/76,Arms control and disarmament,0,yes,yes,1
4139,1998-12-06,1998,1997-2008,0,53,R/53/77E,Arms control and disarmament,0,yes,yes,1
4140,1998-12-06,1998,1997-2008,0,53,R/53/77F,Nuclear weapons and nuclear material,0,yes,abstain,0
4141,1998-12-06,1998,1997-2008,0,53,R/53/77G,Arms control and disarmament; Nuclear weapons and nuclear material,1,yes,yes,1
4142,1998-12-06,1998,1997-2008,0,53,R/53/77H,Arms control and disarmament,0,abstain,yes,0
4143,1998-12-06,1998,1997-2008,0,53,R/53/77J,Arms control and disarmament,0,yes,yes,1
4144,1998-12-06,1998,1997-2008,0,53,R/53/77L,Sem codificacao tematica,0,yes,yes,1
4145,1998-12-06,1998,1997-2008,0,53,R/53/77N,Arms control and disarmament,0,yes,abstain,0
4146,1998-12-06,1998,1997-2008,0,53,R/53/77P,Arms control and disarmament,0,yes,yes,1
4147,1998-12-06,1998,1997-2008,0,53,R/53/77Q,Nuclear weapons and nuclear material,0,yes,yes,1
4148,1998-12-06,1998,1997-2008,0,53,R/53/77S,Arms control and disarmament; Colonialism,0,yes,abstain,0
4149,1998-12-06,1998,1997-2008,0,53,R/53/77U,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4150,1998-12-06,1998,1997-2008,0,53,R/53/77V,Arms control and disarmament,0,yes,abstain,0
4151,1998-12-06,1998,1997-2008,0,53,R/53/77W,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4152,1998-12-06,1998,1997-2008,0,53,R/53/77X,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4153,1998-12-06,1998,1997-2008,0,53,R/53/77Y,Nuclear weapons and nuclear material,1,yes,abstain,0
4154,1998-12-06,1998,1997-2008,0,53,R/53/77Z,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4155,1998-12-06,1998,1997-2008,0,53,R/53/78D,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,abstain,0
4156,1998-12-06,1998,1997-2008,0,53,R/53/80,Arms control and disarmament; Nuclear weapons and nuclear material; Palestinian conflict,0,yes,yes,1
4157,1998-12-06,1998,1997-2008,0,53,R/53/85,Sem codificacao tematica,0,yes,abstain,0
6047,1998-12-09,1998,1997-2008,0,53,R/53/138,Human rights,,yes,abstain,0
6048,1998-12-09,1998,1997-2008,0,53,R/53/141,Human rights,,yes,yes,1
6049,1998-12-09,1998,1997-2008,0,53,R/53/155,Economic development; Human rights,,yes,yes,1
6050,1998-12-09,1998,1997-2008,0,53,R/53/157,Human rights,,yes,abstain,0
4168,1999-06-03,1999,1997-2008,0,53,R/53/227,Palestinian conflict,0,yes,yes,1
6051,1999-06-08,1999,1997-2008,0,53,R/53/227,Sem codificacao tematica,,yes,yes,1
4170,1999-11-02,1999,1997-2008,0,54,R/54/26,Sem codificacao tematica,1,yes,yes,1
4169,1999-11-03,1999,1997-2008,0,54,R/54/21,Economic development,1,yes,yes,1
4171,1999-11-04,1999,1997-2008,0,54,R/54/35,Sem codificacao tematica,0,yes,yes,1
6052,1999-11-15,1999,1997-2008,0,54,R/54/26,Sem codificacao tematica,,yes,yes,1
5640,1999-12-01,1999,1997-2008,0,54,R/54/54D,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
5641,1999-12-01,1999,1997-2008,0,54,R/54/54D,Sem codificacao tematica,,yes,yes,1
5643,1999-12-01,1999,1997-2008,0,54,R/54/54G,Nuclear weapons and nuclear material,,yes,yes,1
5645,1999-12-01,1999,1997-2008,0,54,R/54/54I,Sem codificacao tematica,,yes,yes,1
5646,1999-12-01,1999,1997-2008,0,54,R/54/54I,Sem codificacao tematica,,yes,abstain,0
5647,1999-12-01,1999,1997-2008,0,54,R/54/54L,Nuclear weapons and nuclear material,,yes,yes,1
5648,1999-12-01,1999,1997-2008,0,54,R/54/54L,Sem codificacao tematica,,yes,yes,1
5649,1999-12-01,1999,1997-2008,0,54,R/54/54O,Sem codificacao tematica,,yes,abstain,0
5650,1999-12-01,1999,1997-2008,0,54,R/54/54O,Sem codificacao tematica,,yes,abstain,0
5651,1999-12-01,1999,1997-2008,0,54,R/54/54Q,Arms control and disarmament; Nuclear weapons and nuclear material,,yes,yes,1
4201,1999-12-02,1999,1997-2008,0,54,R/54/69,Palestinian conflict,0,yes,yes,1
4202,1999-12-02,1999,1997-2008,0,54,R/54/71,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4203,1999-12-02,1999,1997-2008,0,54,R/54/72,Palestinian conflict,0,yes,yes,1
4204,1999-12-02,1999,1997-2008,0,54,R/54/73,Palestinian conflict,0,yes,yes,1
4205,1999-12-02,1999,1997-2008,0,54,R/54/74,Palestinian conflict,0,yes,yes,1
4206,1999-12-02,1999,1997-2008,0,54,R/54/75,Palestinian conflict,0,yes,yes,1
4207,1999-12-02,1999,1997-2008,0,54,R/54/76,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4208,1999-12-02,1999,1997-2008,0,54,R/54/77,Colonialism; Palestinian conflict,0,yes,yes,1
4209,1999-12-02,1999,1997-2008,0,54,R/54/78,Palestinian conflict,0,yes,yes,1
4210,1999-12-02,1999,1997-2008,0,54,R/54/79,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4211,1999-12-02,1999,1997-2008,0,54,R/54/80,Palestinian conflict,0,yes,yes,1
4212,1999-12-02,1999,1997-2008,0,54,R/54/83,Colonialism,0,yes,yes,1
4213,1999-12-02,1999,1997-2008,0,54,R/54/84,Colonialism; Economic development,0,yes,yes,1
4214,1999-12-02,1999,1997-2008,0,54,R/54/85,Colonialism,0,yes,yes,1
4215,1999-12-02,1999,1997-2008,0,54,R/54/91,Colonialism,0,yes,yes,1
4216,1999-12-02,1999,1997-2008,0,54,R/54/92,Colonialism,0,yes,yes,1
4172,1999-12-04,1999,1997-2008,0,54,R/54/37,Arms control and disarmament; Palestinian conflict,0,yes,yes,1
4173,1999-12-04,1999,1997-2008,0,54,R/54/38,Palestinian conflict,0,abstain,yes,0
4174,1999-12-04,1999,1997-2008,0,54,R/54/39,Human rights; Palestinian conflict,0,yes,yes,1
4175,1999-12-04,1999,1997-2008,0,54,R/54/40,Human rights; Palestinian conflict,0,yes,yes,1
4176,1999-12-04,1999,1997-2008,0,54,R/54/41,Human rights; Palestinian conflict,0,yes,yes,1
4177,1999-12-04,1999,1997-2008,0,54,R/54/42,Palestinian conflict,0,yes,yes,1
4178,1999-12-04,1999,1997-2008,0,54,R/54/47,Sem codificacao tematica,0,yes,yes,1
4179,1999-12-04,1999,1997-2008,0,54,R/54/50,Arms control and disarmament,0,abstain,yes,0
4180,1999-12-04,1999,1997-2008,0,54,R/54/52,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4181,1999-12-04,1999,1997-2008,0,54,R/54/53,Arms control and disarmament,0,yes,yes,1
4182,1999-12-04,1999,1997-2008,0,54,R/54/54A,Sem codificacao tematica,1,abstain,yes,0
4183,1999-12-04,1999,1997-2008,0,54,R/54/54B,Arms control and disarmament,0,yes,abstain,0
4184,1999-12-04,1999,1997-2008,0,54,R/54/54D,Arms control and disarmament; Nuclear weapons and nuclear material,1,yes,abstain,0
4185,1999-12-04,1999,1997-2008,0,54,R/54/54F,Arms control and disarmament,0,abstain,yes,0
4186,1999-12-04,1999,1997-2008,0,54,R/54/54G,Nuclear weapons and nuclear material,1,yes,abstain,0
4187,1999-12-04,1999,1997-2008,0,54,R/54/54I,Arms control and disarmament; Colonialism,0,yes,abstain,0
4188,1999-12-04,1999,1997-2008,0,54,R/54/54K,Nuclear weapons and nuclear material,0,abstain,abstain,1
4189,1999-12-04,1999,1997-2008,0,54,R/54/54L,Nuclear weapons and nuclear material,0,yes,yes,1
4190,1999-12-04,1999,1997-2008,0,54,R/54/54M,Arms control and disarmament,0,yes,yes,1
4191,1999-12-04,1999,1997-2008,0,54,R/54/54O,Arms control and disarmament; Colonialism,0,yes,abstain,0
4192,1999-12-04,1999,1997-2008,0,54,R/54/54P,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4193,1999-12-04,1999,1997-2008,0,54,R/54/54Q,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4194,1999-12-04,1999,1997-2008,0,54,R/54/54S,Arms control and disarmament,0,yes,yes,1
4195,1999-12-04,1999,1997-2008,0,54,R/54/54V,Arms control and disarmament,1,yes,yes,1
4196,1999-12-04,1999,1997-2008,0,54,R/54/55D,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,abstain,0
4197,1999-12-04,1999,1997-2008,0,54,R/54/57,Arms control and disarmament; Nuclear weapons and nuclear material; Palestinian conflict,1,yes,yes,1
4199,1999-12-04,1999,1997-2008,0,54,R/54/62,Economic development,0,yes,abstain,0
4200,1999-12-04,1999,1997-2008,0,54,R/54/63,Nuclear weapons and nuclear material,0,yes,yes,1
4218,1999-12-04,1999,1997-2008,0,54,R/54/117,Sem codificacao tematica,0,yes,abstain,0
4234,1999-12-04,1999,1997-2008,0,54,R/54/197,Economic development,1,yes,yes,1
4235,1999-12-04,1999,1997-2008,0,54,R/54/200,Economic development,0,yes,yes,1
4236,1999-12-04,1999,1997-2008,0,54,R/54/230,Palestinian conflict,0,yes,yes,1
4217,1999-12-05,1999,1997-2008,0,54,R/54/110,Sem codificacao tematica,1,yes,yes,1
4219,1999-12-06,1999,1997-2008,0,54,R/54/151,Colonialism; Human rights,0,yes,yes,1
4220,1999-12-06,1999,1997-2008,0,54,R/54/152,Colonialism; Human rights; Palestinian conflict,0,yes,yes,1
4221,1999-12-06,1999,1997-2008,0,54,R/54/164,Human rights,0,yes,yes,1
4222,1999-12-06,1999,1997-2008,0,54,R/54/165,Human rights,0,yes,yes,1
4223,1999-12-06,1999,1997-2008,0,54,R/54/168,Sem codificacao tematica,0,abstain,yes,0
4224,1999-12-06,1999,1997-2008,0,54,R/54/169,Human rights,0,yes,yes,1
4225,1999-12-06,1999,1997-2008,0,54,R/54/172,Human rights,0,yes,yes,1
4226,1999-12-06,1999,1997-2008,0,54,R/54/173,Sem codificacao tematica,0,yes,abstain,0
4227,1999-12-06,1999,1997-2008,0,54,R/54/175,Economic development; Human rights,0,yes,yes,1
4228,1999-12-06,1999,1997-2008,0,54,R/54/177,Human rights,1,yes,no,0
4229,1999-12-06,1999,1997-2008,0,54,R/54/178,Human rights,1,yes,abstain,0
4230,1999-12-06,1999,1997-2008,0,54,R/54/179,Human rights,0,yes,no,0
4231,1999-12-06,1999,1997-2008,0,54,R/54/182,Human rights,0,yes,no,0
4232,1999-12-06,1999,1997-2008,0,54,R/54/183,Human rights,1,yes,abstain,0
4233,1999-12-06,1999,1997-2008,0,54,R/54/184,Human rights,1,yes,abstain,0
5655,1999-12-17,1999,1997-2008,0,54,R/54/173,Sem codificacao tematica,,yes,abstain,0
5656,1999-12-17,1999,1997-2008,0,54,R/54/175,Economic development; Human rights,,yes,yes,1
5657,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5658,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5659,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5660,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5661,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5662,1999-12-17,1999,1997-2008,0,54,R/54/175,Sem codificacao tematica,,yes,yes,1
5663,1999-12-17,1999,1997-2008,0,54,R/54/178,Sem codificacao tematica,,yes,abstain,0
4237,2000-06-06,2000,1997-2008,0,54,R/54/267,Palestinian conflict,0,yes,yes,1
5664,2000-06-15,2000,1997-2008,0,54,R/54/267,Palestinian conflict,,yes,yes,1
4239,2000-10-03,2000,1997-2008,0,55,R/55/7,Sem codificacao tematica,0,yes,yes,1
4240,2000-10-03,2000,1997-2008,0,55,R/55/8,Sem codificacao tematica,0,yes,yes,1
4238,2000-10-05,2000,1997-2008,0,55,R/55/6,Economic development,0,yes,yes,1
4242,2000-11-03,2000,1997-2008,0,55,R/55/29,Arms control and disarmament,0,abstain,yes,0
4243,2000-11-03,2000,1997-2008,0,55,R/55/31,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4244,2000-11-03,2000,1997-2008,0,55,R/55/32,Arms control and disarmament,0,yes,yes,1
4245,2000-11-03,2000,1997-2008,0,55,R/55/33A,Arms control and disarmament,0,abstain,yes,0
4246,2000-11-03,2000,1997-2008,0,55,R/55/33B,Sem codificacao tematica,1,abstain,yes,0
4247,2000-11-03,2000,1997-2008,0,55,R/55/33C,Nuclear weapons and nuclear material,1,yes,yes,1
4248,2000-11-03,2000,1997-2008,0,55,R/55/33D,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4249,2000-11-03,2000,1997-2008,0,55,R/55/33I,Nuclear weapons and nuclear material,0,yes,yes,1
4250,2000-11-03,2000,1997-2008,0,55,R/55/33J,Sem codificacao tematica,0,yes,yes,1
4251,2000-11-03,2000,1997-2008,0,55,R/55/33K,Arms control and disarmament,0,yes,yes,1
4252,2000-11-03,2000,1997-2008,0,55,R/55/33N,Nuclear weapons and nuclear material,1,abstain,abstain,1
4253,2000-11-03,2000,1997-2008,0,55,R/55/33P,Arms control and disarmament,0,yes,yes,1
4254,2000-11-03,2000,1997-2008,0,55,R/55/33R,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,abstain,0
4255,2000-11-03,2000,1997-2008,0,55,R/55/33T,Arms control and disarmament; Nuclear weapons and nuclear material,0,yes,yes,1
4256,2000-11-03,2000,1997-2008,0,55,R/55/33U,Arms control and disarmament; Colonialism,0,yes,abstain,0
